0.30;-0.18;-0.18;0.11;-0.40;-0.91;0.61;0.00;-0.12;0.17;-0.02;-0.99;0.06;0.06;-0.73;0.17;-0.26;0.98;0.24;-0.49;0.24;0.17;0.21;0.96;0.85;-0.37;0.18;0.03;-0.25;1.01;0.30;0.37;1.34;0.03;0.59;0.80;0.85;-0.18;-0.37;0.01;0.25;-0.97;
-0.12;-0.06;-0.30;0.11;-0.39;-0.91;0.49;0.18;0.06;0.17;-0.01;-0.99;-0.37;-0.49;-1.10;0.18;-0.25;0.98;0.49;0.12;-0.55;0.17;0.21;0.96;0.43;-0.43;0.18;0.02;-0.25;1.01;-0.61;0.49;1.40;0.04;0.59;0.80;0.43;0.00;0.06;0.01;0.25;-0.97;
-0.18;-0.55;0.06;0.12;-0.39;-0.92;0.73;0.12;0.12;0.17;-0.01;-0.99;0.24;-0.73;-0.49;0.17;-0.25;0.99;0.79;-0.37;0.00;0.16;0.21;0.95;0.12;-0.43;0.12;0.02;-0.25;1.02;-0.49;1.22;1.52;0.03;0.59;0.79;-0.37;0.30;0.30;-0.00;0.25;-0.98;
0.18;-0.12;-0.24;0.11;-0.40;-0.90;0.55;-0.06;0.00;0.16;-0.01;-0.98;0.00;-1.28;-1.22;0.17;-0.26;0.97;-0.37;-0.55;0.24;0.16;0.21;0.95;0.61;-0.30;0.37;0.02;-0.25;1.01;-0.37;0.30;1.71;0.03;0.59;0.79;0.37;0.73;0.30;0.00;0.25;-0.98;
-0.30;-0.06;-0.12;0.12;-0.39;-0.91;0.43;-0.30;-0.06;0.18;-0.01;-0.99;0.00;-0.30;-0.67;0.18;-0.25;0.98;0.30;-0.73;0.18;0.17;0.21;0.95;0.18;-0.85;0.37;0.02;-0.24;1.01;-0.49;0.67;1.34;0.03;0.59;0.79;0.43;0.00;-0.61;0.01;0.24;-0.97;
-0.85;-0.12;0.18;0.10;-0.39;-0.92;0.24;0.06;0.06;0.17;-0.02;-0.99;0.00;-0.37;-0.98;0.18;-0.25;0.98;0.55;-0.30;0.30;0.17;0.21;0.95;-0.24;-0.37;0.37;0.01;-0.24;1.01;-0.06;0.43;1.40;0.04;0.59;0.80;0.24;0.18;0.06;0.01;0.23;-0.97;
-0.30;0.00;0.18;0.11;-0.40;-0.92;0.55;0.24;0.18;0.17;-0.01;-0.99;0.30;-0.67;-1.52;0.18;-0.26;0.98;0.37;-0.61;-0.30;0.17;0.21;0.96;0.18;0.24;0.67;0.02;-0.25;1.01;0.00;0.49;1.65;0.03;0.60;0.80;-0.18;-0.18;0.18;0.01;0.24;-0.97;
0.18;-2.26;0.30;0.10;-0.39;-0.91;2.07;-0.91;0.85;0.16;-0.01;-0.96;-0.30;-0.30;-1.10;0.18;-0.25;0.98;0.37;-0.06;0.00;0.17;0.21;0.95;0.61;-0.30;0.43;0.02;-0.24;1.01;-0.24;0.85;1.71;0.03;0.58;0.80;0.00;0.06;0.12;0.01;0.24;-0.98;
-0.30;-0.12;0.73;0.11;-0.39;-0.91;0.24;0.00;0.18;0.16;-0.01;-0.98;-0.12;-0.73;-1.46;0.18;-0.25;0.98;0.49;-0.18;0.30;0.16;0.21;0.95;0.18;-0.61;0.18;0.03;-0.24;1.01;0.06;0.61;1.10;0.03;0.59;0.79;0.30;-0.24;-0.49;0.00;0.24;-0.97;
-0.61;-0.43;0.61;0.12;-0.38;-0.91;0.55;0.06;0.06;0.17;-0.02;-0.99;0.55;-0.24;-0.85;0.17;-0.25;0.98;0.30;-0.67;-0.30;0.16;0.21;0.95;0.12;-0.37;0.24;0.02;-0.24;1.02;0.55;0.61;1.65;0.03;0.58;0.80;0.24;0.30;0.61;0.01;0.24;-0.98;
