-0.06;0.18;-0.24;-0.16;-0.02;-0.98;0.73;-0.06;0.43;0.11;-0.21;-0.98;0.30;-0.12;-1.16;0.03;-0.87;0.48;0.73;-0.73;-0.37;-0.39;-0.31;-0.86;0.73;-0.73;0.30;-0.10;0.48;-0.84;-1.28;0.37;1.65;0.30;0.63;0.73;
-0.43;-0.12;-0.24;-0.16;-0.02;-0.99;0.30;0.12;0.24;0.12;-0.22;-0.97;0.12;-0.12;-1.52;0.03;-0.87;0.48;0.30;-0.79;0.30;-0.40;-0.31;-0.87;0.79;-0.43;0.24;-0.10;0.49;-0.84;-0.12;0.91;1.77;0.30;0.62;0.71;
-0.49;-0.43;-0.24;-0.16;-0.02;-0.99;0.55;0.49;0.37;0.12;-0.21;-0.96;-0.24;-0.79;-0.98;0.03;-0.87;0.49;0.06;-0.24;0.24;-0.41;-0.31;-0.86;0.30;-0.06;-0.30;-0.11;0.48;-0.84;-0.24;0.67;1.40;0.30;0.61;0.72;
-0.24;-0.24;0.18;-0.16;-0.02;-0.98;0.55;-0.43;0.06;0.11;-0.22;-0.98;-0.06;-0.49;-1.10;0.02;-0.87;0.48;0.12;-0.49;0.06;-0.41;-0.31;-0.87;0.43;-0.43;0.49;-0.10;0.48;-0.85;0.24;0.73;1.40;0.30;0.62;0.72;
-0.37;-0.12;-0.24;-0.17;-0.02;-0.99;0.12;0.06;-0.12;0.12;-0.22;-0.97;-0.61;-0.55;-0.79;0.03;-0.88;0.48;0.12;0.24;0.37;-0.41;-0.31;-0.85;0.55;-0.24;0.30;-0.10;0.48;-0.84;-0.18;0.49;1.77;0.30;0.62;0.72;
-0.61;-0.67;-0.06;-0.16;-0.02;-0.98;0.49;0.43;0.37;0.12;-0.22;-0.97;-0.24;-0.55;-1.10;0.03;-0.87;0.48;-0.12;-0.49;0.00;-0.41;-0.31;-0.86;0.06;-0.43;0.18;-0.10;0.49;-0.84;0.24;0.12;1.28;0.29;0.62;0.72;
14.27;-29.76;-7.07;-0.28;0.11;-1.12;1.65;-1.22;1.95;0.11;-0.23;-0.99;0.12;-0.85;-1.28;0.03;-0.86;0.50;0.06;-0.49;0.49;-0.40;-0.31;-0.86;0.12;-0.12;-0.12;-0.10;0.48;-0.84;0.24;0.91;1.71;0.30;0.62;0.72;
31.52;-166.28;-152.74;0.38;-0.40;-1.19;2.07;0.18;1.22;0.11;-0.23;-0.97;1.52;-0.24;-2.01;0.02;-0.87;0.48;-0.30;-0.43;-0.18;-0.41;-0.33;-0.86;0.30;-0.30;0.24;-0.10;0.48;-0.84;-0.55;0.61;1.04;0.30;0.62;0.72;
28.11;15.30;95.67;-0.10;-0.44;-0.78;0.18;0.30;0.49;0.12;-0.23;-0.97;0.24;-0.18;-1.52;0.02;-0.87;0.49;0.30;-0.55;0.12;-0.40;-0.31;-0.86;-0.18;-0.06;0.98;-0.09;0.48;-0.84;-0.98;0.85;1.34;0.30;0.62;0.72;
-169.51;-100.18;-501.52;0.61;-1.28;-1.31;0.73;-0.24;0.18;0.12;-0.22;-0.97;-0.30;-0.37;-0.85;0.02;-0.87;0.49;0.61;-0.18;0.30;-0.40;-0.31;-0.87;0.24;-0.49;0.30;-0.10;0.48;-0.84;-0.49;0.91;1.16;0.31;0.63;0.71;
-88.96;-188.72;-418.29;0.54;-0.52;-0.92;0.37;0.43;-0.30;0.12;-0.23;-0.96;0.12;-0.12;-0.67;0.03;-0.87;0.49;0.06;-0.73;-0.06;-0.41;-0.31;-0.86;0.12;-0.49;0.37;-0.09;0.48;-0.84;0.18;0.61;1.65;0.30;0.62;0.71;
-30.85;-68.96;70.30;0.01;-0.10;-1.23;0.61;0.30;0.37;0.12;-0.22;-0.97;-0.30;-0.24;-1.65;0.03;-0.87;0.49;0.61;-0.43;0.24;-0.41;-0.32;-0.86;0.37;-0.24;0.24;-0.10;0.48;-0.84;0.30;0.43;1.40;0.30;0.63;0.72;
-0.30;89.63;-75.43;0.08;-0.76;-1.46;2.93;0.24;3.54;0.11;-0.23;-0.96;0.55;-0.67;-0.85;0.03;-0.87;0.49;0.18;-0.85;-0.24;-0.40;-0.31;-0.86;0.18;-0.06;0.43;-0.10;0.48;-0.84;-0.67;0.73;1.34;0.29;0.62;0.72;
-0.43;0.73;1.10;-0.14;-0.02;-0.99;0.73;0.43;0.06;0.12;-0.22;-0.97;0.12;-0.37;-1.40;0.02;-0.88;0.50;0.49;-0.79;-0.18;-0.40;-0.31;-0.87;0.12;-0.24;0.43;-0.10;0.48;-0.84;0.49;0.67;1.89;0.31;0.63;0.72;
12.26;-5.43;32.56;-0.24;-0.10;-0.87;0.79;-0.43;0.06;0.11;-0.23;-0.97;0.00;-0.67;-0.61;0.03;-0.87;0.50;0.73;-0.67;-0.37;-0.40;-0.31;-0.87;0.37;-0.67;0.30;-0.11;0.48;-0.84;-0.49;0.49;1.40;0.29;0.62;0.72;
25.43;6.95;88.48;-0.11;0.01;-1.13;24.21;207.80;296.52;-0.05;0.39;-0.60;-3.29;0.98;-0.30;0.03;-0.87;0.49;0.61;-0.30;-0.18;-0.40;-0.31;-0.86;0.30;-0.30;0.73;-0.11;0.48;-0.84;0.06;0.30;1.22;0.31;0.61;0.71;
0.30;-0.24;-0.06;-0.13;-0.03;-1.00;206.40;-4.45;-748.48;1.21;-0.61;-0.67;0.00;-0.24;-0.98;0.03;-0.87;0.48;0.30;-0.18;0.30;-0.41;-0.31;-0.86;0.43;-0.18;0.49;-0.10;0.48;-0.84;0.24;0.79;1.52;0.30;0.63;0.71;
0.24;-0.85;4.39;-0.10;0.07;-0.99;-17.07;-39.15;-0.61;0.46;-0.02;-0.43;0.00;-0.61;-1.77;0.03;-0.87;0.49;0.43;-0.67;0.12;-0.40;-0.31;-0.86;0.06;-0.61;0.61;-0.10;0.48;-0.84;-0.73;0.49;1.40;0.30;0.62;0.71;
-0.24;0.79;0.24;-0.15;-0.02;-0.98;-24.57;25.91;105.61;0.49;-0.79;-0.55;-0.37;-0.24;-0.91;0.03;-0.87;0.48;0.06;-0.43;-0.49;-0.40;-0.31;-0.87;0.37;-0.30;0.55;-0.11;0.48;-0.85;-0.24;0.37;1.46;0.30;0.62;0.71;
-0.24;-0.37;-0.30;-0.13;-0.02;-0.99;32.32;72.07;-107.44;0.45;-0.65;-0.86;-0.30;-0.98;-1.65;0.03;-0.87;0.48;0.18;-0.43;0.00;-0.41;-0.31;-0.86;0.30;-0.12;-0.06;-0.10;0.47;-0.84;-0.12;0.49;1.59;0.30;0.61;0.71;
2.44;1.95;-0.24;-0.10;-0.06;-0.99;0.67;-0.79;0.79;0.19;-0.29;-0.94;-0.12;-0.30;-0.18;0.02;-0.87;0.49;0.30;-0.49;0.00;-0.40;-0.31;-0.86;0.30;0.06;0.37;-0.10;0.48;-0.84;-0.12;0.49;1.52;0.31;0.62;0.71;
0.61;0.06;0.00;-0.09;-0.06;-0.99;0.55;0.00;1.28;0.18;-0.29;-0.95;0.49;-0.06;-0.30;0.03;-0.87;0.49;-9.94;-78.48;76.65;-0.44;-0.23;-0.72;-62.38;-17.50;2.74;-0.12;0.54;-0.86;-0.73;-0.67;1.59;0.29;0.62;0.69;
