-0.24;2.26;2.20;0.26;-0.00;1.01;-0.55;0.55;1.10;0.27;-0.00;1.01;
-0.67;-0.30;0.06;0.28;0.00;1.00;-0.37;-0.73;0.06;0.27;0.00;1.00;
-1.04;0.67;0.43;0.27;-0.00;1.00;-0.12;-0.43;0.00;0.27;-0.01;1.00;
0.18;0.00;-0.37;0.27;0.00;1.01;-0.43;0.06;-0.30;0.27;-0.00;1.00;
-0.06;-0.30;0.30;0.26;-0.00;1.00;-0.67;-0.24;-0.30;0.27;-0.01;1.00;
-0.18;-0.49;-0.24;0.27;0.00;1.01;0.00;-0.24;-0.30;0.27;-0.00;1.00;
-0.61;0.12;0.18;0.27;-0.00;1.01;-0.30;-0.61;-0.06;0.28;-0.00;1.00;
-64.70;-72.50;-144.45;0.48;-0.38;1.45;65.18;122.01;-22.44;0.92;-0.68;1.45;
-149.63;-160.79;23.11;-0.78;-1.90;-1.09;-287.07;-715.85;649.63;1.25;-1.02;-0.17;
-19.39;-130.06;-61.77;0.73;-0.95;1.24;34.51;6.04;-38.35;0.71;-0.71;1.17;
-4.70;-72.87;-42.56;0.46;-0.37;0.61;-17.01;-114.21;-43.90;0.60;-0.62;0.89;
-23.96;18.35;0.37;0.46;-0.22;0.91;12.38;7.01;-3.78;0.40;-0.23;0.96;
-44.51;-8.66;9.76;0.42;-0.09;1.00;-27.87;-5.18;4.82;0.41;-0.14;0.89;
-10.30;-0.73;1.83;0.46;-0.10;0.96;-2.93;-1.65;4.33;0.39;-0.16;0.93;
-2.44;-0.12;-0.30;0.42;-0.14;0.95;-0.79;0.73;0.61;0.42;-0.14;0.95;
-36.77;260.85;125.73;-0.46;-0.56;-0.06;-112.44;69.76;190.61;-0.09;-0.46;0.60;
195.06;28.48;-39.63;-0.14;-0.62;0.85;246.40;7.07;-18.48;-0.05;-0.33;0.08;
1.95;91.52;90.12;0.42;-0.14;0.94;-6.59;67.93;62.99;0.41;-0.13;0.96;
0.67;-3.96;-3.11;0.43;-0.14;0.94;1.04;2.99;2.68;0.42;-0.13;0.93;
-5.79;-2.07;4.76;0.45;-0.17;0.95;-4.15;-2.20;1.77;0.41;-0.14;0.94;
-19.57;-26.89;-11.22;0.34;-0.23;1.10;4.57;-3.17;-3.96;0.31;-0.23;1.04;
4.76;-2.32;-5.61;0.30;-0.19;0.96;3.60;-2.62;-8.05;0.30;-0.19;0.97;
-1.77;-5.30;-1.89;0.36;-0.20;0.96;-1.28;-6.04;-5.06;0.37;-0.18;0.93;
0.49;-1.34;2.26;0.39;-0.23;0.92;1.10;-0.67;-0.98;0.40;-0.21;0.94;
-5.37;-1.95;-2.26;0.41;-0.20;0.95;-2.07;-1.46;-2.68;0.41;-0.24;0.94;
0.61;-1.28;0.18;0.41;-0.21;0.94;-2.01;-1.28;0.00;0.39;-0.21;0.93;
-0.73;-0.18;-0.12;0.41;-0.23;0.94;-4.70;-3.11;-0.43;0.41;-0.23;0.92;
-2.01;-1.77;0.30;0.41;-0.22;0.92;1.59;-0.24;-1.28;0.42;-0.22;0.92;
-0.61;0.00;0.49;0.42;-0.22;0.91;0.43;-0.24;0.43;0.43;-0.23;0.93;
-1.40;-0.43;0.30;0.43;-0.23;0.92;-0.73;-0.73;-0.43;0.43;-0.23;0.92;
0.12;0.06;-0.43;0.41;-0.23;0.91;1.52;0.55;-0.85;0.43;-0.23;0.92;
-0.12;-0.30;0.06;0.42;-0.24;0.92;0.79;0.24;-0.24;0.43;-0.23;0.92;
-1.89;-0.37;-0.24;0.42;-0.24;0.91;1.46;0.73;-1.40;0.44;-0.23;0.94;
-0.30;0.06;0.24;0.43;-0.23;0.93;-0.43;0.00;0.18;0.42;-0.22;0.91;
0.12;-0.06;0.43;0.43;-0.23;0.92;-2.87;-0.73;1.34;0.43;-0.24;0.91;
-0.79;-0.12;0.18;0.42;-0.23;0.92;-0.37;-0.91;0.06;0.42;-0.24;0.92;
-0.98;-0.30;0.24;0.42;-0.23;0.92;-0.91;-0.79;-0.37;0.42;-0.23;0.91;
0.43;0.49;-0.06;0.44;-0.23;0.93;-0.24;1.04;-0.12;0.43;-0.23;0.91;
-2.01;-0.73;0.98;0.44;-0.23;0.93;2.74;0.79;-2.68;0.43;-0.23;0.92;
0.55;-0.12;-0.55;0.44;-0.23;0.92;0.37;-0.24;0.00;0.42;-0.23;0.91;
-2.26;-0.91;0.79;0.43;-0.24;0.92;0.73;0.91;-0.06;0.43;-0.24;0.91;
-0.37;-0.73;0.00;0.43;-0.24;0.92;0.00;0.18;-0.55;0.44;-0.22;0.93;
-4.76;5.18;6.04;0.43;-0.24;0.94;7.80;-3.72;-3.23;0.43;-0.22;0.93;
0.98;0.24;-0.24;0.43;-0.25;0.91;1.77;1.22;-1.04;0.44;-0.25;0.91;
0.43;-0.91;-0.49;0.43;-0.24;0.92;-0.43;0.61;0.30;0.44;-0.25;0.90;
0.00;-0.79;0.55;0.43;-0.25;0.91;-2.01;-1.04;0.43;0.43;-0.25;0.90;
-1.59;-0.12;0.67;0.43;-0.25;0.91;-0.91;0.30;0.67;0.42;-0.25;0.91;
-0.06;-0.24;0.06;0.44;-0.25;0.91;0.12;-0.37;0.12;0.43;-0.24;0.91;
-0.24;0.18;-0.30;0.43;-0.25;0.91;-0.73;-0.12;-0.49;0.42;-0.25;0.91;
0.79;-0.18;-0.85;0.44;-0.25;0.90;0.00;-0.79;0.24;0.43;-0.25;0.90;
-0.79;0.43;0.30;0.43;-0.25;0.91;0.12;0.49;0.18;0.43;-0.25;0.91;
-0.37;-0.67;0.61;0.43;-0.26;0.90;-0.06;0.00;-0.73;0.44;-0.25;0.91;
-0.24;-0.85;-0.61;0.44;-0.25;0.91;-2.99;-1.16;1.52;0.44;-0.25;0.91;
-0.12;-0.37;-0.24;0.44;-0.25;0.90;0.06;-0.18;-0.67;0.44;-0.25;0.90;
0.24;0.18;-0.18;0.43;-0.25;0.91;-0.55;-0.18;-0.30;0.44;-0.25;0.90;
-0.61;0.49;0.49;0.44;-0.24;0.90;-0.55;0.18;-0.12;0.44;-0.25;0.91;
-0.67;0.12;-0.67;0.44;-0.25;0.91;0.06;-0.61;-0.79;0.44;-0.24;0.91;
1.59;-0.18;-1.16;0.44;-0.25;0.91;2.26;-1.10;-0.91;0.44;-0.24;0.91;
