0.30;1.04;-0.12;0.05;0.10;1.05;
0.18;-0.61;0.00;0.05;0.10;1.06;
0.18;-0.49;-0.06;0.03;0.10;1.05;
-0.37;0.06;-0.06;0.03;0.10;1.04;
0.49;-0.98;-0.06;0.03;0.10;1.04;
1.65;0.61;-5.49;0.03;0.09;1.05;
0.49;-0.79;0.18;0.04;0.10;1.04;
-0.12;-0.06;-0.12;0.05;0.10;1.05;
0.12;0.00;-0.12;0.04;0.09;1.05;
-0.12;-0.43;0.00;0.05;0.09;1.05;
0.06;-0.24;0.00;0.04;0.10;1.05;
0.24;-0.61;-0.37;0.04;0.09;1.04;
-0.06;-0.12;0.00;0.04;0.10;1.04;
0.43;-0.49;-0.24;0.03;0.10;1.04;
-0.18;-0.18;0.12;0.05;0.10;1.05;
-0.18;0.06;-0.24;0.03;0.10;1.04;
-0.18;0.18;0.30;0.04;0.09;1.05;
0.43;-0.24;0.30;0.05;0.10;1.05;
-0.06;-0.43;-0.24;0.04;0.09;1.05;
0.12;0.06;-0.24;0.04;0.10;1.04;
0.43;0.24;0.06;0.05;0.10;1.03;
-0.79;-0.79;0.43;0.04;0.10;1.04;
-35.85;226.83;22.56;0.56;-0.14;0.53;
14.57;-75.30;81.16;0.13;0.60;1.03;
58.29;-263.11;-96.46;0.41;0.18;1.49;
-133.23;63.05;-97.44;0.51;0.20;1.50;
-104.51;102.20;26.28;0.03;0.15;1.39;
-235.49;293.60;71.16;0.27;0.50;1.67;
-228.60;364.39;84.51;0.38;-0.08;1.07;
138.41;233.35;35.06;0.05;-0.12;1.07;
135.49;429.82;-88.48;0.02;-0.19;0.28;
73.29;232.99;-130.49;-0.13;-0.30;0.06;
94.09;290.00;-156.40;-0.32;-0.58;-0.02;
179.15;106.71;-129.57;-0.82;-0.92;-0.60;
257.80;104.88;-83.41;-1.05;-1.32;-0.36;
147.80;35.00;7.38;-0.71;-1.23;-0.32;
216.77;-98.23;51.22;-0.72;-0.77;0.10;
225.12;-76.46;-58.17;-0.59;-0.77;0.45;
200.73;-47.50;-87.87;-0.39;-1.13;0.61;
238.05;-42.07;6.95;-0.32;-0.60;0.98;
384.15;60.06;-37.13;-0.15;-0.59;0.77;
240.61;-0.67;3.96;0.04;-0.35;0.65;
85.67;227.07;110.73;0.08;0.18;1.04;
-125.85;443.78;148.66;0.14;0.16;0.72;
-665.55;565.98;527.93;0.29;0.84;0.07;
-508.48;80.85;582.93;0.84;0.97;1.75;
-235.67;235.24;267.01;0.47;0.73;1.31;
-176.71;-148.29;264.94;0.19;0.15;1.30;
11.89;154.57;41.89;0.50;0.63;1.89;
-9.94;208.05;-49.33;0.28;0.24;1.60;
134.63;111.52;-140.12;0.17;0.07;1.46;
237.87;377.50;-223.72;0.59;-0.38;1.20;
326.16;445.61;-510.30;1.11;-0.66;0.69;
288.17;523.29;-714.51;1.41;-1.93;-0.06;
155.49;406.46;-283.29;0.90;-2.00;-0.56;
58.66;129.27;-67.13;0.54;-1.53;-0.76;
849.09;-341.10;-48.90;0.47;-2.00;0.23;
247.01;366.22;388.29;0.98;-0.91;1.83;
428.23;609.33;158.90;0.53;-0.41;0.15;
17.99;173.29;312.32;0.03;0.36;0.20;
171.95;81.28;120.49;0.11;0.29;0.58;
323.54;546.52;57.93;0.26;0.87;-0.14;
175.37;265.98;-9.57;0.09;0.34;-2.00;
121.77;-117.01;-31.10;-0.37;0.72;-0.72;
50.67;15.49;-76.65;-0.66;-0.03;-0.90;
-716.22;405.55;-125.37;-0.53;0.22;-1.56;
-596.22;155.98;42.01;0.00;1.54;-0.56;
-602.50;312.56;-218.78;0.62;1.88;0.22;
-70.30;214.76;-464.39;0.22;0.22;0.60;
217.13;156.77;-508.90;0.46;-0.50;0.74;
558.72;116.10;-534.51;1.20;-0.81;-0.38;
472.62;-491.95;-692.32;0.91;-2.00;0.86;
105.49;287.62;672.07;0.99;-1.69;0.60;
98.54;49.57;593.72;0.29;-0.01;0.67;
-309.45;200.49;611.59;0.48;0.66;0.59;
-188.48;-91.65;175.61;0.07;1.32;0.89;
82.44;-57.07;-177.20;-0.46;0.33;0.92;
8.17;-70.98;-14.94;-0.65;-0.10;1.22;
19.88;34.33;74.76;-0.48;0.24;1.18;
331.52;-11.04;-67.62;-0.70;0.09;0.15;
-459.57;-44.57;-52.80;-0.75;0.42;1.15;
61.71;12.50;111.16;-0.17;0.23;1.21;
-390.61;288.60;430.24;0.36;0.83;1.00;
89.51;187.44;69.21;0.14;1.31;1.02;
40.98;263.17;-173.05;-0.40;-0.02;1.18;
-217.74;569.51;101.04;-0.05;0.25;0.40;
31.77;685.06;40.91;-0.01;0.83;-1.58;
53.41;-222.20;-56.28;-0.61;0.44;-1.52;
82.44;-136.46;-71.46;-1.00;0.26;0.14;
19.45;33.84;-32.01;-0.84;0.26;-0.49;
148.41;-85.43;-42.93;-0.89;0.14;-0.29;
131.59;-98.72;-67.32;-0.97;-0.09;-0.21;
10.43;-21.40;-9.94;-1.03;-0.11;-0.16;
23.72;-15.43;0.85;-0.94;0.03;-0.08;
-7.74;2.50;-14.33;-1.02;-0.07;-0.18;
-2.50;-14.63;-6.46;-0.96;-0.02;-0.13;
-14.45;-0.85;-3.23;-0.97;-0.09;-0.13;
57.74;-51.10;-11.28;-0.96;-0.05;-0.09;
31.28;-36.59;-10.43;-0.99;-0.11;0.10;
13.05;1.40;-6.10;-0.98;-0.10;-0.02;
14.57;-2.20;-5.00;-0.97;-0.11;-0.03;
15.24;-16.40;-1.46;-0.97;-0.10;0.02;
14.88;-1.22;-3.84;-0.97;-0.11;-0.02;
18.17;-18.84;-1.52;-0.97;-0.11;0.01;
10.12;-1.89;-6.77;-0.98;-0.13;0.05;
8.90;-8.72;1.22;-0.98;-0.11;0.06;
-4.39;3.60;-3.41;-0.98;-0.13;0.02;
