-0.79;1.77;2.13;-0.28;-0.05;-0.95;-0.06;1.71;2.01;-0.28;-0.05;-0.95;
-0.12;-0.37;0.06;-0.27;-0.05;-0.96;0.12;-0.73;-0.18;-0.28;-0.05;-0.96;
-0.43;-0.06;0.00;-0.27;-0.06;-0.96;-0.18;-0.18;0.43;-0.28;-0.05;-0.97;
-0.79;0.12;-0.49;-0.27;-0.06;-0.96;0.00;-0.30;0.06;-0.28;-0.05;-0.96;
-0.18;0.00;0.37;-0.27;-0.06;-0.96;-0.79;0.06;-0.30;-0.27;-0.05;-0.96;
-0.18;-0.12;-0.06;-0.27;-0.05;-0.96;0.06;0.12;0.55;-0.28;-0.05;-0.95;
0.43;0.06;0.12;-0.28;-0.05;-0.95;-0.67;-0.67;-0.30;-0.27;-0.05;-0.94;
-0.61;0.00;-0.12;-0.28;-0.06;-0.97;0.00;0.12;0.00;-0.28;-0.06;-0.96;
-0.37;-0.12;0.12;-0.27;-0.06;-0.95;0.30;-0.37;0.00;-0.27;-0.05;-0.96;
-0.12;-0.24;0.06;-0.27;-0.05;-0.96;0.30;0.06;-0.06;-0.27;-0.05;-0.96;
0.00;-0.18;0.00;-0.27;-0.06;-0.96;0.18;-0.49;-0.30;-0.27;-0.06;-0.96;
-0.73;-0.43;0.00;-0.28;-0.05;-0.95;-0.37;-0.06;0.00;-0.27;-0.05;-0.95;
-0.49;-0.30;0.37;-0.28;-0.04;-0.95;-0.24;-0.24;-0.30;-0.27;-0.05;-0.96;
-0.61;-0.24;0.43;-0.28;-0.05;-0.95;0.18;-0.49;0.37;-0.27;-0.05;-0.95;
-0.49;-0.12;0.30;-0.27;-0.05;-0.96;-0.55;-0.61;0.12;-0.28;-0.05;-0.95;
-0.30;-0.37;-0.06;-0.28;-0.05;-0.95;-0.43;-0.12;-0.67;-0.27;-0.06;-0.95;
-0.24;0.24;0.00;-0.27;-0.05;-0.95;-0.37;-0.30;0.37;-0.28;-0.05;-0.96;
-0.49;0.06;0.24;-0.27;-0.05;-0.94;-0.67;-0.43;-0.12;-0.28;-0.04;-0.95;
0.67;27.32;-3.17;-0.49;-0.12;-0.91;0.85;-2.62;8.78;-0.32;-0.16;-0.95;
-1.71;-1.10;-0.06;-0.28;-0.06;-0.95;-0.91;-0.98;-0.24;-0.29;-0.07;-0.95;
-7.99;-4.45;-7.01;-0.27;0.06;-0.91;-24.70;2.93;-0.79;-0.24;-0.26;-1.02;
-1.04;0.06;0.12;-0.29;-0.05;-0.97;-1.22;2.38;-0.30;-0.27;-0.05;-0.93;
-0.12;-0.18;0.12;-0.27;-0.05;-0.95;-0.30;-0.30;-0.12;-0.27;-0.05;-0.96;
-0.85;0.06;-0.24;-0.28;-0.05;-0.94;0.12;-0.98;-0.43;-0.27;-0.05;-0.96;
-3.78;9.21;-0.79;-0.25;-0.09;-0.95;-1.40;1.89;0.18;-0.28;-0.05;-0.95;
47.99;-40.49;-16.59;-0.31;0.01;-1.21;-3.66;-5.12;2.62;-0.27;-0.04;-1.00;
-1.65;0.12;0.61;-0.27;-0.05;-0.96;1.83;-3.29;16.16;-0.26;-0.08;-0.97;
0.18;-1.65;0.55;-0.27;-0.05;-0.96;-0.30;-0.85;0.30;-0.27;-0.05;-0.95;
0.06;-0.18;-0.18;-0.26;-0.06;-0.96;-0.12;-0.67;-0.06;-0.27;-0.06;-0.95;
-0.61;0.06;-0.49;-0.27;-0.04;-0.94;-0.06;-0.85;-0.67;-0.28;-0.04;-0.94;
-0.24;0.67;-0.06;-0.27;-0.06;-0.95;-0.37;0.55;0.24;-0.27;-0.05;-0.96;
0.12;-0.55;-0.06;-0.27;-0.06;-0.95;-0.67;0.30;0.85;-0.27;-0.05;-0.95;
-0.73;0.12;0.43;-0.27;-0.05;-0.96;-0.37;-0.61;-0.18;-0.27;-0.06;-0.96;
1.34;-5.79;2.74;-0.27;-0.08;-1.01;0.30;-1.04;-0.73;-0.26;-0.07;-0.96;
-0.12;-3.54;-1.65;-0.27;-0.06;-0.97;-8.35;-9.45;-5.18;-0.28;-0.13;-0.82;
-0.18;-1.10;0.06;-0.28;-0.05;-0.95;4.39;-32.26;-1.83;-0.33;0.13;-1.05;
-38.90;5.24;24.09;-0.30;-0.05;-0.94;35.73;-18.29;-3.84;-0.14;-0.11;-0.96;
1.52;0.67;0.85;-0.26;-0.04;-0.97;1.52;0.55;-0.18;-0.25;-0.04;-0.96;
