-0.55;-0.24;-0.06;-0.20;-0.04;-0.98;0.67;-0.18;0.00;0.27;-0.33;-0.91;-0.18;-0.12;-0.61;0.32;-0.40;0.91;-0.24;-0.12;-0.12;0.21;0.38;0.88;0.55;-0.49;0.18;-0.06;-0.37;0.97;-51.10;-3.23;-17.87;-0.32;-0.65;0.18;0.43;0.12;0.30;-0.13;0.13;-0.98;0.61;0.06;-0.61;0.20;0.68;0.72;
0.06;-0.06;0.06;-0.21;-0.04;-0.96;0.00;0.12;0.06;0.26;-0.33;-0.91;0.79;-0.79;-1.52;0.31;-0.39;0.91;0.18;-0.30;-0.18;0.21;0.38;0.89;0.55;-0.61;-0.18;-0.06;-0.36;0.97;59.27;8.60;30.37;-0.41;-1.32;0.69;-0.61;0.00;0.85;-0.13;0.13;-0.98;0.37;-0.18;-0.55;0.20;0.68;0.73;
-0.67;0.18;-0.24;-0.22;-0.03;-0.98;-0.12;0.55;0.37;0.26;-0.34;-0.90;-1.16;0.06;-0.67;0.31;-0.40;0.90;0.73;-0.43;0.12;0.22;0.38;0.89;0.91;-0.67;0.06;-0.07;-0.36;0.97;-18.72;-15.85;-13.60;-0.33;-0.81;0.31;0.24;0.12;0.12;-0.12;0.14;-0.97;0.18;0.79;-0.73;0.21;0.68;0.74;
-0.43;-0.43;0.43;-0.21;-0.04;-0.97;0.24;0.06;-0.06;0.26;-0.34;-0.89;0.37;-0.37;-0.79;0.31;-0.39;0.91;0.18;-0.24;-0.06;0.22;0.39;0.89;0.55;-0.12;0.49;-0.06;-0.36;0.98;-1.34;2.68;1.40;-0.38;-0.83;0.44;0.12;0.24;0.00;-0.11;0.13;-0.99;0.43;-0.37;-0.37;0.20;0.68;0.73;
-0.67;-0.37;-0.06;-0.20;-0.03;-0.97;0.12;0.24;-0.24;0.26;-0.34;-0.90;0.49;-0.18;-0.85;0.31;-0.39;0.91;0.98;-0.12;0.00;0.22;0.39;0.89;0.67;-0.73;0.00;-0.06;-0.36;0.97;0.91;0.73;1.89;-0.40;-0.84;0.44;0.18;-0.30;0.24;-0.13;0.14;-0.97;0.24;-0.18;-0.37;0.20;0.68;0.74;
-0.98;-0.30;0.30;-0.21;-0.04;-0.98;-0.30;0.49;-0.24;0.26;-0.33;-0.90;0.61;-0.49;-1.40;0.31;-0.40;0.91;1.28;-0.49;-0.30;0.21;0.39;0.89;0.18;-0.49;0.24;-0.05;-0.37;0.98;-0.24;0.73;1.10;-0.39;-0.86;0.44;0.30;0.06;0.12;-0.13;0.13;-0.98;0.37;0.43;-0.55;0.20;0.68;0.72;
-0.12;-0.24;-0.24;-0.21;-0.04;-0.97;0.37;-0.55;0.79;0.26;-0.34;-0.90;0.12;0.30;-1.04;0.31;-0.40;0.91;0.00;-0.67;0.37;0.21;0.39;0.90;0.12;-0.18;0.12;-0.06;-0.36;0.97;0.18;0.91;1.22;-0.39;-0.84;0.45;-0.06;-0.06;0.06;-0.12;0.13;-0.98;0.06;0.24;-0.43;0.21;0.68;0.72;
-0.43;-0.06;0.18;-0.20;-0.04;-0.98;0.49;0.79;0.00;0.26;-0.34;-0.89;-0.06;-0.12;-1.40;0.31;-0.40;0.90;1.04;-0.43;0.12;0.21;0.39;0.90;0.30;-0.24;0.06;-0.07;-0.36;0.98;-5.43;3.48;2.74;-0.39;-0.84;0.44;-0.06;0.06;-0.06;-0.12;0.13;-0.98;0.61;0.43;-0.61;0.21;0.67;0.72;
-0.55;-0.18;0.12;-0.21;-0.04;-0.97;0.67;0.18;0.43;0.27;-0.34;-0.90;-0.18;-0.73;-0.98;0.30;-0.39;0.91;0.43;-0.61;0.06;0.22;0.40;0.89;-0.12;-0.37;0.73;-0.06;-0.36;0.97;-0.18;1.59;1.34;-0.39;-0.84;0.44;-0.06;0.06;-0.30;-0.11;0.13;-0.98;0.30;-0.06;-0.61;0.20;0.68;0.73;
-3.11;-3.35;0.00;-0.21;-0.04;-0.97;0.30;0.43;0.18;0.26;-0.34;-0.90;40.61;184.82;417.32;-0.21;0.23;0.64;-1.34;0.12;-0.43;0.22;0.39;0.92;-0.24;-0.43;0.37;-0.06;-0.36;0.98;0.79;0.30;1.10;-0.39;-0.84;0.45;0.00;-0.12;0.06;-0.12;0.13;-0.98;0.37;0.55;-0.43;0.21;0.68;0.74;
