-0.24;-0.18;0.00;0.86;0.55;-0.04;0.49;0.18;-0.12;0.76;0.53;0.35;0.06;0.00;-1.10;0.70;-0.47;-0.54;0.24;-0.55;0.49;0.44;0.47;-0.78;0.55;-0.37;0.37;0.75;0.50;0.50;-0.91;0.85;1.22;0.85;-0.41;0.40;0.00;0.18;-0.12;0.94;-0.00;-0.35;
-0.61;-0.67;0.06;0.87;0.55;-0.04;0.00;-0.37;-0.30;0.76;0.54;0.34;-0.24;0.18;-0.55;0.71;-0.47;-0.53;-0.24;-1.04;1.22;0.44;0.47;-0.77;0.55;-0.43;0.24;0.75;0.50;0.49;-0.37;0.79;1.59;0.85;-0.41;0.39;-0.06;0.12;0.24;0.94;-0.00;-0.35;
-0.18;-0.12;-0.12;0.86;0.55;-0.03;0.67;0.79;0.37;0.75;0.53;0.34;0.00;-0.49;-1.71;0.70;-0.47;-0.52;0.37;0.30;0.06;0.44;0.47;-0.78;0.37;-0.18;-0.06;0.74;0.50;0.49;0.06;0.91;1.65;0.85;-0.40;0.39;0.24;-0.06;0.24;0.95;0.00;-0.35;
-0.49;-0.37;0.06;0.86;0.55;-0.04;0.37;0.06;-0.12;0.76;0.53;0.35;-0.12;-0.49;-0.43;0.71;-0.47;-0.53;0.18;-0.24;-0.61;0.45;0.47;-0.78;0.79;0.00;0.37;0.74;0.50;0.51;-0.18;0.67;1.34;0.85;-0.41;0.39;-0.55;0.37;-0.12;0.94;-0.00;-0.35;
-0.73;-0.12;0.18;0.87;0.55;-0.05;0.43;0.73;-0.12;0.76;0.53;0.36;0.85;-1.59;-1.40;0.70;-0.48;-0.52;1.77;0.24;-1.65;0.44;0.47;-0.78;-0.12;-0.37;0.06;0.75;0.50;0.50;-0.55;0.73;1.28;0.85;-0.41;0.39;0.18;0.06;-0.12;0.94;-0.00;-0.36;
-0.18;0.06;0.24;0.86;0.55;-0.04;-0.06;0.30;-0.43;0.75;0.53;0.34;0.06;-0.18;-0.61;0.71;-0.48;-0.52;0.67;-0.06;-0.30;0.45;0.47;-0.77;0.37;-0.79;0.06;0.74;0.50;0.50;-0.91;0.91;1.95;0.85;-0.40;0.39;0.61;0.12;0.24;0.94;-0.00;-0.34;
-0.12;0.06;-0.43;0.86;0.54;-0.04;0.55;-0.06;0.18;0.75;0.54;0.34;-0.30;-0.91;-1.10;0.70;-0.46;-0.52;0.37;-0.30;0.06;0.44;0.47;-0.78;0.24;-0.18;0.24;0.75;0.50;0.51;-0.06;0.55;2.20;0.85;-0.40;0.39;0.00;0.18;0.12;0.94;0.00;-0.35;
-0.43;-0.49;0.18;0.86;0.55;-0.05;0.37;0.12;0.18;0.76;0.54;0.34;-0.18;-0.79;-0.91;0.71;-0.47;-0.53;-0.12;-0.67;0.61;0.43;0.47;-0.78;-0.06;-0.37;0.49;0.75;0.50;0.49;-0.43;0.37;1.89;0.86;-0.41;0.39;0.37;0.00;0.12;0.95;-0.00;-0.35;
-0.06;-0.43;0.00;0.87;0.56;-0.04;0.49;0.37;0.06;0.75;0.53;0.35;-0.55;-0.61;-1.16;0.71;-0.47;-0.53;0.00;-0.73;0.06;0.45;0.48;-0.77;0.49;-0.37;0.00;0.75;0.50;0.49;-0.24;1.10;1.46;0.85;-0.40;0.39;0.37;-0.30;-0.73;0.94;-0.00;-0.36;
-0.43;0.06;0.37;0.87;0.55;-0.04;0.55;0.24;0.06;0.77;0.54;0.33;0.24;-0.37;-1.10;0.70;-0.48;-0.53;0.61;-0.12;-0.06;0.45;0.46;-0.78;-0.12;-0.43;0.55;0.74;0.50;0.50;-0.43;0.73;1.71;0.85;-0.41;0.39;-0.43;-0.24;0.49;0.95;-0.00;-0.35;
-0.43;0.06;0.18;0.86;0.55;-0.05;0.67;0.12;0.30;0.76;0.53;0.36;-0.55;-0.67;-1.59;0.71;-0.47;-0.52;-0.61;-0.85;0.30;0.44;0.47;-0.79;-0.06;-0.73;0.43;0.75;0.49;0.50;-0.12;0.91;1.46;0.85;-0.40;0.39;0.85;-0.12;-0.24;0.95;-0.01;-0.36;
-0.49;0.12;0.61;0.86;0.55;-0.03;0.55;-0.18;0.06;0.76;0.53;0.35;0.43;-0.12;-1.22;0.71;-0.48;-0.53;0.24;0.06;-0.06;0.44;0.47;-0.78;0.24;-0.37;0.43;0.73;0.50;0.49;-0.43;1.04;1.40;0.86;-0.40;0.39;-0.49;-0.24;-0.06;0.94;-0.01;-0.36;
-0.67;-0.24;-0.06;0.87;0.55;-0.04;0.12;0.37;0.30;0.75;0.54;0.34;0.12;-0.55;-0.85;0.71;-0.48;-0.52;-0.24;-0.55;-0.06;0.44;0.47;-0.77;0.79;-0.49;0.37;0.75;0.49;0.50;-0.12;0.91;0.85;0.85;-0.40;0.39;-0.30;1.22;0.06;0.94;-0.00;-0.35;
