47.13;-20.79;27.01;0.79;0.08;0.77;65.49;8.11;14.76;0.54;0.57;0.75;56.40;-13.60;-15.30;0.45;-0.54;-0.77;-4.51;-2.01;-15.00;-0.91;-0.29;0.26;-2.20;-12.13;6.77;0.30;-0.41;-0.87;-5.85;-59.45;69.57;-0.72;0.16;0.70;35.79;208.29;-14.88;0.43;-0.96;-0.61;
13.60;-8.11;23.54;0.87;0.20;0.58;12.80;10.37;25.49;0.56;0.66;0.53;11.40;2.93;-22.07;0.40;-0.63;-0.67;-4.51;-15.06;-13.35;-0.81;-0.39;0.31;-13.11;-6.04;1.46;0.22;-0.38;-0.86;-22.44;9.88;-8.23;-0.59;0.09;0.77;-52.56;-59.63;17.26;0.33;-0.75;-0.59;
-13.78;-10.30;-13.05;0.89;0.17;0.48;-19.02;-11.04;-8.05;0.63;0.64;0.36;5.67;-3.35;2.99;0.52;-0.56;-0.63;3.17;-1.28;-4.09;-0.85;-0.41;0.30;0.79;-4.33;-0.91;0.19;-0.35;-0.87;-8.23;-1.46;-7.32;-0.62;0.10;0.77;-3.23;131.59;4.09;0.30;-0.79;-0.58;
7.56;5.61;-1.10;0.89;0.24;0.47;7.62;8.29;-1.10;0.58;0.67;0.45;-0.12;-9.94;1.52;0.44;-0.68;-0.58;9.09;11.40;1.04;-0.84;-0.46;0.30;5.73;6.52;0.73;0.17;-0.36;-0.89;16.28;0.43;-3.90;-0.61;0.11;0.79;-19.02;-39.70;18.54;0.30;-0.77;-0.60;
-61.16;-30.55;-15.37;0.93;0.15;0.46;-65.98;-75.67;-17.44;0.39;0.63;0.36;-146.77;133.41;46.89;0.47;-0.45;-0.59;-24.57;11.83;40.91;-0.94;-0.26;0.37;9.70;26.52;-20.67;0.27;-0.37;-0.85;57.62;-66.65;-8.78;-0.58;0.02;0.72;9.02;28.72;-18.23;0.30;-0.80;-0.51;
-141.28;62.99;24.82;0.90;-0.52;0.36;-99.51;18.48;3.72;0.85;-0.04;0.77;-53.90;2.68;-32.07;0.89;-0.00;-0.59;-28.54;-27.26;2.62;-0.97;0.12;0.09;15.37;-5.91;-6.46;0.79;-0.47;-0.54;61.10;26.89;11.46;-0.89;0.56;0.56;16.10;-45.00;-25.12;0.27;-0.83;-0.57;
-25.43;18.29;58.54;0.19;-0.78;0.08;-44.51;80.30;44.82;0.63;-0.34;0.95;-25.24;-49.51;-104.63;0.89;-0.04;-0.44;-1.34;7.07;0.18;-1.04;-0.11;0.24;14.70;31.10;-7.93;0.66;-0.17;-0.55;34.21;4.88;24.39;-0.65;0.39;-0.06;-48.96;-8.72;60.43;0.31;-0.67;-0.47;
-23.41;-46.59;5.12;0.16;-0.98;0.18;8.05;-63.90;42.87;0.60;-0.36;0.78;35.73;51.04;-15.67;0.84;0.34;-0.51;-18.54;-33.96;-15.85;-0.96;0.08;0.11;-10.85;-5.12;11.04;0.79;-0.42;-0.39;-45.06;26.52;-48.60;-0.87;0.56;0.01;45.67;75.49;-25.43;0.31;-0.87;-0.62;
11.83;26.46;-10.37;0.25;-0.94;0.23;-7.62;20.24;-32.20;0.62;-0.32;0.73;-24.09;-23.35;22.99;0.90;0.29;-0.42;25.06;18.23;13.72;-1.02;0.09;0.24;30.73;20.12;24.70;0.77;-0.47;-0.47;29.51;-16.46;23.66;-0.92;0.39;0.03;-41.59;-82.56;17.20;0.38;-0.81;-0.59;
-11.10;-20.49;-3.72;0.24;-0.98;0.23;5.79;-18.23;1.83;0.62;-0.34;0.78;8.05;17.38;4.02;0.90;0.35;-0.45;13.90;-3.29;-1.52;-0.95;0.01;0.11;-13.17;-6.46;1.89;0.58;-0.54;-0.29;-12.62;7.07;-9.70;-0.90;0.48;0.03;14.70;119.63;-9.63;0.35;-0.81;-0.49;
