0.18;-0.85;-0.37;-0.16;-0.93;-0.21;0.06;-0.91;-0.37;-0.16;-0.94;-0.22;-0.79;-0.18;-1.10;-0.17;-0.94;-0.22;0.00;0.37;-1.10;-0.17;-0.94;-0.22;0.18;-0.30;-1.04;-0.16;-0.95;-0.22;
-0.24;-0.30;-0.98;-0.17;-0.94;-0.22;0.06;0.00;-0.98;-0.17;-0.95;-0.22;0.00;-0.67;-0.98;-0.16;-0.95;-0.22;0.30;-0.61;-1.28;-0.17;-0.94;-0.22;-0.06;-0.55;-1.16;-0.17;-0.95;-0.22;
0.61;-0.37;-1.22;-0.17;-0.95;-0.22;-0.24;-0.37;-0.91;-0.16;-0.95;-0.22;-0.30;-0.73;-0.73;-0.16;-0.95;-0.21;0.06;-0.24;-0.79;-0.17;-0.95;-0.22;-0.24;-0.67;-0.98;-0.16;-0.95;-0.22;
0.24;-0.55;-1.40;-0.17;-0.94;-0.22;-0.18;-0.55;-1.28;-0.16;-0.94;-0.22;-0.12;-0.18;-1.22;-0.16;-0.94;-0.22;-0.18;-0.61;-0.85;-0.16;-0.94;-0.23;-0.37;-0.67;-1.22;-0.17;-0.95;-0.23;
0.06;-0.24;-0.73;-0.17;-0.95;-0.22;0.00;-0.67;-0.55;-0.16;-0.95;-0.21;0.55;-0.43;-1.34;-0.17;-0.95;-0.22;0.37;-0.30;-1.28;-0.16;-0.94;-0.22;0.30;-0.73;-0.91;-0.16;-0.94;-0.22;
-0.06;0.06;-0.98;-0.16;-0.94;-0.22;-0.12;0.06;-1.04;-0.17;-0.94;-0.22;0.24;-0.06;-1.22;-0.17;-0.94;-0.22;0.18;0.00;-0.67;-0.16;-0.94;-0.22;0.37;-0.18;-1.22;-0.17;-0.96;-0.22;
-0.24;-0.06;-0.43;-0.17;-0.94;-0.22;-0.12;0.06;-0.79;-0.17;-0.94;-0.22;-0.24;-0.24;-1.16;-0.17;-0.95;-0.22;0.30;-0.55;-0.79;-0.17;-0.95;-0.22;-0.24;-0.18;-1.10;-0.17;-0.95;-0.22;
0.18;0.06;-1.34;-0.17;-0.94;-0.23;0.37;-0.24;-0.55;-0.16;-0.94;-0.22;0.37;-0.98;-0.85;-0.16;-0.94;-0.22;0.18;-0.49;-1.34;-0.17;-0.94;-0.21;-0.18;-0.37;-0.61;-0.17;-0.93;-0.22;
2.56;-0.55;-1.83;-0.17;-0.94;-0.21;-2.44;0.12;-0.12;-0.17;-0.94;-0.23;2.26;-0.85;-1.83;-0.17;-0.95;-0.22;-2.68;0.06;-0.37;-0.17;-0.94;-0.22;2.56;-0.85;-1.89;-0.17;-0.94;-0.23;
0.12;-0.67;-0.67;-0.17;-0.95;-0.22;0.24;-0.24;-0.49;-0.17;-0.95;-0.21;0.18;-0.49;-1.34;-0.16;-0.94;-0.22;-0.24;0.24;-1.65;-0.17;-0.94;-0.22;0.06;-0.37;-0.91;-0.17;-0.94;-0.21;
0.67;-0.55;-0.37;-0.16;-0.94;-0.22;0.12;-0.73;-0.49;-0.17;-0.95;-0.22;-0.30;-0.12;-0.85;-0.17;-0.95;-0.21;-4.51;0.30;0.49;-0.17;-0.94;-0.22;0.37;-0.24;-0.30;-0.17;-0.94;-0.21;
